dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_runtime_seconds,eval_runtime_seconds,epochs,requested_train_batch_size,effective_train_batch_size,requested_eval_batch_size,effective_eval_batch_size,train_batches,eval_batches,peak_memory_allocated_mib,effective_device,mean_train_loss,train_counts,source_kind,method_family,fit_notes
trec_qc,16,0.05,symmetric,distilbert_base_uncased,505,96,500,6,0.03125,0.256,0.20309948583213266,0.29674696922302246,0.14905810356140137,0.054186105728149414,3,32,32,64,64,9,8,1330.53,cuda:0,1.7871601581573486,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.1,symmetric,distilbert_base_uncased,101,96,500,6,0.19791666666666666,0.164,0.0769351546553619,0.2805790901184082,0.1460738182067871,0.051807403564453125,3,32,32,64,64,9,8,1331.19,cuda:0,1.7752006716198392,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.1,symmetric,distilbert_base_uncased,202,96,500,6,0.10416666666666667,0.052,0.05799463315662021,0.32319211959838867,0.1797792911529541,0.05794525146484375,3,32,32,64,64,9,8,1327.56,cuda:0,1.7846680217319064,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.1,symmetric,distilbert_base_uncased,303,96,500,6,0.16666666666666666,0.326,0.23366248470211118,0.3062703609466553,0.15474390983581543,0.053697824478149414,3,32,32,64,64,9,8,1324.1,cuda:0,1.7866090801027086,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.1,symmetric,distilbert_base_uncased,404,96,500,6,0.14583333333333334,0.102,0.08516596271403598,0.31781625747680664,0.17412567138671875,0.054465532302856445,3,32,32,64,64,9,8,1320.8,cuda:0,1.7717929548687406,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.1,symmetric,distilbert_base_uncased,505,96,500,6,0.10416666666666667,0.322,0.28811768858749265,0.31256985664367676,0.16545987129211426,0.06459355354309082,3,32,32,64,64,9,8,1323.72,cuda:0,1.7823588715659247,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.2,symmetric,distilbert_base_uncased,101,96,500,6,0.2916666666666667,0.176,0.1088308747110925,0.309859037399292,0.17229795455932617,0.052771806716918945,3,32,32,64,64,9,8,1325.37,cuda:0,1.7799810038672552,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.2,symmetric,distilbert_base_uncased,202,96,500,6,0.22916666666666666,0.14,0.12675833728465305,0.31252503395080566,0.174790620803833,0.05575752258300781,3,32,32,64,64,9,8,1326.43,cuda:0,1.7719556093215942,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.2,symmetric,distilbert_base_uncased,303,96,500,6,0.23958333333333334,0.226,0.06144643828167482,0.32743024826049805,0.17788171768188477,0.06482601165771484,3,32,32,64,64,9,8,1323.8,cuda:0,1.7824348608652751,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.2,symmetric,distilbert_base_uncased,404,96,500,6,0.19791666666666666,0.306,0.1513435144208256,0.3421359062194824,0.1968536376953125,0.05753302574157715,3,32,32,64,64,9,8,1319.9,cuda:0,1.7790177133348253,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.2,symmetric,distilbert_base_uncased,505,96,500,6,0.14583333333333334,0.178,0.09008728333704226,0.31595373153686523,0.17926883697509766,0.05362844467163086,3,32,32,64,64,9,8,1323.47,cuda:0,1.7813261614905462,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.3,symmetric,distilbert_base_uncased,101,96,500,6,0.34375,0.142,0.07048362611147256,0.3278319835662842,0.18366169929504395,0.054094552993774414,3,32,32,64,64,9,8,1322.77,cuda:0,1.7752330170737372,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.3,symmetric,distilbert_base_uncased,202,96,500,6,0.25,0.018,0.005893909626719057,0.30728960037231445,0.1664881706237793,0.05487322807312012,3,32,32,64,64,9,8,1325.04,cuda:0,1.7766933970981174,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.3,symmetric,distilbert_base_uncased,303,96,500,6,0.3333333333333333,0.362,0.1987575292590296,0.3508312702178955,0.20572113990783691,0.05382537841796875,3,32,32,64,64,9,8,1319.05,cuda:0,1.779824561542935,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.3,symmetric,distilbert_base_uncased,404,96,500,6,0.3125,0.438,0.2950846297023039,0.28853893280029297,0.15157771110534668,0.05272078514099121,3,32,32,64,64,9,8,1318.11,cuda:0,1.778093523449368,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,16,0.3,symmetric,distilbert_base_uncased,505,96,500,6,0.2916666666666667,0.304,0.12428019937901359,0.3272526264190674,0.18733716011047363,0.055032968521118164,3,32,32,64,64,9,8,1322.3,cuda:0,1.7883437209659152,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.0,symmetric,distilbert_base_uncased,101,384,500,6,0.0,0.694,0.6471896013759212,0.7549500465393066,0.6164515018463135,0.05083894729614258,3,32,32,64,64,36,8,1324.12,cuda:0,1.6218633618619707,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.0,symmetric,distilbert_base_uncased,202,384,500,6,0.0,0.738,0.6867234158166253,0.756293773651123,0.6223869323730469,0.05190467834472656,3,32,32,64,64,36,8,1325.84,cuda:0,1.6302579409546323,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.0,symmetric,distilbert_base_uncased,303,384,500,6,0.0,0.768,0.7089858237257989,0.7724812030792236,0.6220118999481201,0.06786823272705078,3,32,32,64,64,36,8,1321.99,cuda:0,1.6415710349877675,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.0,symmetric,distilbert_base_uncased,404,384,500,6,0.0,0.754,0.6957573843348536,0.6977584362030029,0.5620317459106445,0.05357718467712402,3,32,32,64,64,36,8,1323.37,cuda:0,1.5930006835195754,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.0,symmetric,distilbert_base_uncased,505,384,500,6,0.0,0.658,0.5749084841992739,0.8566157817840576,0.5937957763671875,0.17811846733093262,3,32,32,64,64,36,8,1321.68,cuda:0,1.6591165595584445,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.05,symmetric,distilbert_base_uncased,101,384,500,6,0.044270833333333336,0.668,0.6198063326185353,0.7610819339752197,0.617567777633667,0.058115243911743164,3,32,32,64,64,36,8,1320.99,cuda:0,1.6477111180623372,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.05,symmetric,distilbert_base_uncased,202,384,500,6,0.049479166666666664,0.746,0.7039759358756109,0.77337646484375,0.634174108505249,0.05527162551879883,3,32,32,64,64,36,8,1322.58,cuda:0,1.652794149186876,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.05,symmetric,distilbert_base_uncased,303,384,500,6,0.0390625,0.768,0.7009950832510183,0.7964942455291748,0.6541755199432373,0.05859088897705078,3,32,32,64,64,36,8,1321.15,cuda:0,1.652338445186615,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.05,symmetric,distilbert_base_uncased,404,384,500,6,0.041666666666666664,0.766,0.7136495230967022,0.8523557186126709,0.7148075103759766,0.050939321517944336,3,32,32,64,64,36,8,1319.62,cuda:0,1.6061667038334742,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.05,symmetric,distilbert_base_uncased,505,384,500,6,0.036458333333333336,0.622,0.5535792061062804,0.756718635559082,0.6203262805938721,0.05201387405395508,3,32,32,64,64,36,8,1321.68,cuda:0,1.6736947000026703,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.1,symmetric,distilbert_base_uncased,101,384,500,6,0.11458333333333333,0.688,0.641545659791015,0.7695314884185791,0.6320791244506836,0.05369758605957031,3,32,32,64,64,36,8,1322.74,cuda:0,1.677703082561493,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.1,symmetric,distilbert_base_uncased,202,384,500,6,0.0859375,0.78,0.7429748850842373,0.6945855617523193,0.5544345378875732,0.05619549751281738,3,32,32,64,64,36,8,1322.58,cuda:0,1.6672968864440918,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.1,symmetric,distilbert_base_uncased,303,384,500,6,0.09895833333333333,0.708,0.623295245671438,0.7883012294769287,0.6492862701416016,0.05505681037902832,3,32,32,64,64,36,8,1321.15,cuda:0,1.6834685140185885,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.1,symmetric,distilbert_base_uncased,404,384,500,6,0.09895833333333333,0.698,0.6191143503703607,0.8104488849639893,0.6666684150695801,0.05146002769470215,3,32,32,64,64,36,8,1319.62,cuda:0,1.6436924470795526,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.1,symmetric,distilbert_base_uncased,505,384,500,6,0.07291666666666667,0.554,0.5055771109980786,0.7041971683502197,0.5680332183837891,0.05168867111206055,3,32,32,64,64,36,8,1321.68,cuda:0,1.678690983189477,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.2,symmetric,distilbert_base_uncased,101,384,500,6,0.22135416666666666,0.508,0.47241714869149387,0.7020082473754883,0.5666971206665039,0.05203819274902344,3,32,32,64,64,36,8,1322.74,cuda:0,1.684887879424625,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.2,symmetric,distilbert_base_uncased,202,384,500,6,0.21354166666666666,0.496,0.4793201952906978,0.700613260269165,0.5667874813079834,0.050698280334472656,3,32,32,64,64,36,8,1322.58,cuda:0,1.6884294582737818,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.2,symmetric,distilbert_base_uncased,303,384,500,6,0.18489583333333334,0.652,0.5551323163701123,0.7139155864715576,0.5753569602966309,0.055297136306762695,3,32,32,64,64,36,8,1321.15,cuda:0,1.69318977660603,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.2,symmetric,distilbert_base_uncased,404,384,500,6,0.2109375,0.672,0.5965923133428164,0.6961812973022461,0.558499813079834,0.0520784854888916,3,32,32,64,64,36,8,1319.62,cuda:0,1.6801729566521115,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.2,symmetric,distilbert_base_uncased,505,384,500,6,0.1875,0.502,0.4781608981990561,0.6934981346130371,0.5518107414245605,0.054238319396972656,3,32,32,64,64,36,8,1321.68,cuda:0,1.7198354866769578,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.3,symmetric,distilbert_base_uncased,101,384,500,6,0.3072916666666667,0.51,0.4829912222698945,0.7040445804595947,0.5619792938232422,0.0535125732421875,3,32,32,64,64,36,8,1322.74,cuda:0,1.7332780030038621,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.3,symmetric,distilbert_base_uncased,202,384,500,6,0.296875,0.522,0.5187348046982875,0.6983208656311035,0.5559656620025635,0.05609488487243652,3,32,32,64,64,36,8,1322.58,cuda:0,1.7401714788542852,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.3,symmetric,distilbert_base_uncased,303,384,500,6,0.296875,0.6,0.6243413449295803,0.6990065574645996,0.5594220161437988,0.05519270896911621,3,32,32,64,64,36,8,1321.15,cuda:0,1.743640614880456,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.3,symmetric,distilbert_base_uncased,404,384,500,6,0.296875,0.642,0.595496668077545,0.6983416080474854,0.5600574016571045,0.05200338363647461,3,32,32,64,64,36,8,1319.62,cuda:0,1.7403705848587885,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,64,0.3,symmetric,distilbert_base_uncased,505,384,500,6,0.3151041666666667,0.614,0.5210277224914771,0.6995201110839844,0.5582807064056396,0.05510854721069336,3,32,32,64,64,36,8,1321.68,cuda:0,1.7485414610968695,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.0,symmetric,distilbert_base_uncased,101,726,500,6,0.0,0.84,0.7883414562172036,1.209059715270996,1.0703039169311523,0.052408456802368164,3,32,32,64,64,69,8,1321.43,cuda:0,1.288997311954913,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.0,symmetric,distilbert_base_uncased,202,726,500,6,0.0,0.808,0.7484480395899183,1.1978375911712646,1.0629136562347412,0.051483154296875,3,32,32,64,64,69,8,1324.43,cuda:0,1.3817351987396462,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.0,symmetric,distilbert_base_uncased,303,726,500,6,0.0,0.91,0.8977439554646076,1.2085464000701904,1.0706720352172852,0.05195212364196777,3,32,32,64,64,69,8,1320.93,cuda:0,1.33779946271924,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.0,symmetric,distilbert_base_uncased,404,726,500,6,0.0,0.902,0.8645840821102028,1.2008953094482422,1.0660910606384277,0.051728010177612305,3,32,32,64,64,69,8,1329.81,cuda:0,1.23986613707266,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.0,symmetric,distilbert_base_uncased,505,726,500,6,0.0,0.886,0.8700612882039915,1.2020764350891113,1.0665483474731445,0.05047178268432617,3,32,32,64,64,69,8,1325.93,cuda:0,1.4063606098078298,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.05,symmetric,distilbert_base_uncased,101,726,500,6,0.048209366391184574,0.822,0.7686419467911393,1.196561336517334,1.062633991241455,0.05027580261230469,3,32,32,64,64,69,8,1321.93,cuda:0,1.3448085854018943,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.05,symmetric,distilbert_base_uncased,202,726,500,6,0.06198347107438017,0.788,0.7374002266223628,1.2087197303771973,1.0697901248931885,0.055878639221191406,3,32,32,64,64,69,8,1324.43,cuda:0,1.4556060467941174,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.05,symmetric,distilbert_base_uncased,303,726,500,6,0.05371900826446281,0.908,0.8918000757591774,1.2094237804412842,1.0663683414459229,0.0551602840423584,3,32,32,64,64,69,8,1320.93,cuda:0,1.4056730477706245,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.05,symmetric,distilbert_base_uncased,404,726,500,6,0.049586776859504134,0.9,0.871113267158429,1.2056910991668701,1.066847324371338,0.05378246307373047,3,32,32,64,64,69,8,1329.81,cuda:0,1.3245852537777112,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.05,symmetric,distilbert_base_uncased,505,726,500,6,0.045454545454545456,0.868,0.8519850556505064,1.2138943672180176,1.0757322311401367,0.05255627632141113,3,32,32,64,64,69,8,1325.93,cuda:0,1.443727181441542,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.1,symmetric,distilbert_base_uncased,101,726,500,6,0.10606060606060606,0.874,0.8415103196822619,1.204582691192627,1.0689711570739746,0.05139803886413574,3,32,32,64,64,69,8,1321.93,cuda:0,1.4222594249075737,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.1,symmetric,distilbert_base_uncased,202,726,500,6,0.09504132231404959,0.82,0.7925831182745066,1.2052865028381348,1.0614609718322754,0.058027029037475586,3,32,32,64,64,69,8,1324.43,cuda:0,1.496047091656837,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.1,symmetric,distilbert_base_uncased,303,726,500,6,0.09228650137741047,0.862,0.8406967206361337,1.2105438709259033,1.070119857788086,0.0547487735748291,3,32,32,64,64,69,8,1320.93,cuda:0,1.4435363817906035,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.1,symmetric,distilbert_base_uncased,404,726,500,6,0.1115702479338843,0.868,0.8257119671474319,1.2090575695037842,1.0689213275909424,0.05385994911193848,3,32,32,64,64,69,8,1329.81,cuda:0,1.3720266957213914,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.1,symmetric,distilbert_base_uncased,505,726,500,6,0.07988980716253444,0.852,0.8287890647571535,1.2098958492279053,1.0744569301605225,0.05023050308227539,3,32,32,64,64,69,8,1325.93,cuda:0,1.4929388079090395,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.2,symmetric,distilbert_base_uncased,101,726,500,6,0.19834710743801653,0.88,0.8598039006283343,1.20735764503479,1.0690925121307373,0.055558204650878906,3,32,32,64,64,69,8,1321.93,cuda:0,1.5389032130656035,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.2,symmetric,distilbert_base_uncased,202,726,500,6,0.21763085399449036,0.794,0.751188127731259,1.199190378189087,1.060861587524414,0.05180931091308594,3,32,32,64,64,69,8,1324.43,cuda:0,1.601590595383575,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.2,symmetric,distilbert_base_uncased,303,726,500,6,0.19146005509641872,0.872,0.8671451085281888,1.2079639434814453,1.0622930526733398,0.06076359748840332,3,32,32,64,64,69,8,1320.93,cuda:0,1.5533476273218791,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.2,symmetric,distilbert_base_uncased,404,726,500,6,0.21212121212121213,0.832,0.8086609580798533,1.2898294925689697,1.1499249935150146,0.0549314022064209,3,32,32,64,64,69,8,1329.81,cuda:0,1.5306828920392022,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.2,symmetric,distilbert_base_uncased,505,726,500,6,0.20798898071625344,0.802,0.762468484587815,1.3274881839752197,1.1774823665618896,0.06702232360839844,3,32,32,64,64,69,8,1325.93,cuda:0,1.6030548292657603,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.3,symmetric,distilbert_base_uncased,202,726,500,6,0.30578512396694213,0.708,0.6405126998476556,1.2079830169677734,1.0669481754302979,0.0544428825378418,3,32,32,64,64,69,8,1324.43,cuda:0,1.668819697006889,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.3,symmetric,distilbert_base_uncased,303,726,500,6,0.30578512396694213,0.82,0.7956170531976984,1.2945868968963623,1.1476085186004639,0.062459468841552734,3,32,32,64,64,69,8,1320.93,cuda:0,1.6223260457964912,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.3,symmetric,distilbert_base_uncased,404,726,500,6,0.2878787878787879,0.84,0.8285469300362012,1.2086775302886963,1.0734612941741943,0.0523524284362793,3,32,32,64,64,69,8,1329.81,cuda:0,1.5764641398968904,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
trec_qc,128,0.3,symmetric,distilbert_base_uncased,505,726,500,6,0.3154269972451791,0.808,0.7709990318464165,1.2465648651123047,1.1100099086761475,0.053200483322143555,3,32,32,64,64,69,8,1325.93,cuda:0,1.6754257195237754,"{""0"": 128, ""1"": 128, ""2"": 86, ""3"": 128, ""4"": 128, ""5"": 128}",cached_setfit_jsonl,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.0,symmetric,distilbert_base_uncased,101,112,2800,14,0.0,0.5503571428571429,0.5094040749855612,1.6795248985290527,0.369060754776001,1.2192409038543701,3,32,32,64,64,12,44,2103.37,cuda:0,2.5770060618718467,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
