dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes
dbpedia_14,128,0.0,symmetric,trimmed_softmax_logreg,505,1792,2800,14,0.0,0.7232142857142857,0.6884791780439506,0.9345064163208008,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,101,1792,2800,14,0.053013392857142856,0.8696428571428572,0.8664938812185488,3.4790971279144287,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,202,1792,2800,14,0.048549107142857144,0.8875,0.884714043330895,6.48244571685791,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,303,1792,2800,14,0.04743303571428571,0.8532142857142857,0.8441877058046344,3.2855303287506104,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,404,1792,2800,14,0.053013392857142856,0.8639285714285714,0.8603765719080722,3.337585926055908,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,505,1792,2800,14,0.05133928571428571,0.8417857142857142,0.8349967425181797,3.473416805267334,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,class_conditional,multinomial_nb,101,1792,2800,14,0.053013392857142856,0.8992857142857142,0.8981332754659743,0.1552717685699463,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,class_conditional,multinomial_nb,202,1792,2800,14,0.048549107142857144,0.9125,0.9118689305965997,0.15252041816711426,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,class_conditional,multinomial_nb,303,1792,2800,14,0.04743303571428571,0.9060714285714285,0.9050410849367067,0.15801072120666504,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,class_conditional,multinomial_nb,404,1792,2800,14,0.053013392857142856,0.8910714285714286,0.8898402301027455,0.1480865478515625,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,class_conditional,multinomial_nb,505,1792,2800,14,0.05133928571428571,0.9025,0.90143665594992,0.1545267105102539,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,class_conditional,softmax_logreg,101,1792,2800,14,0.053013392857142856,0.8953571428571429,0.8932467884843618,0.7630057334899902,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,class_conditional,softmax_logreg,202,1792,2800,14,0.048549107142857144,0.8967857142857143,0.894677464097707,0.7244150638580322,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,class_conditional,softmax_logreg,303,1792,2800,14,0.04743303571428571,0.9039285714285714,0.9020302818494885,0.7518389225006104,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,class_conditional,softmax_logreg,404,1792,2800,14,0.053013392857142856,0.8878571428571429,0.8855670073651675,0.71112060546875,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,class_conditional,softmax_logreg,505,1792,2800,14,0.05133928571428571,0.8914285714285715,0.8882473470126231,0.733405590057373,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,101,1792,2800,14,0.053013392857142856,0.7385714285714285,0.7174987602724439,0.9155199527740479,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,202,1792,2800,14,0.048549107142857144,0.7471428571428571,0.7248620461360625,0.9311656951904297,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,303,1792,2800,14,0.04743303571428571,0.7153571428571428,0.661976343619074,4.30050802230835,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,404,1792,2800,14,0.053013392857142856,0.7328571428571429,0.6838946921403194,0.9423718452453613,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,505,1792,2800,14,0.05133928571428571,0.7028571428571428,0.6919336211125524,0.9266595840454102,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,101,1792,2800,14,0.048549107142857144,0.8628571428571429,0.8589948385606841,3.4231526851654053,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,202,1792,2800,14,0.056919642857142856,0.8882142857142857,0.8868543260513764,3.363504409790039,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,303,1792,2800,14,0.04966517857142857,0.8307142857142857,0.8200213111528326,3.570056438446045,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,404,1792,2800,14,0.05412946428571429,0.8696428571428572,0.8672755078427867,3.3790218830108643,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,505,1792,2800,14,0.05189732142857143,0.8771428571428571,0.8747830113756397,6.427908897399902,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.05,symmetric,multinomial_nb,101,1792,2800,14,0.048549107142857144,0.8978571428571429,0.8968178668091342,0.15379929542541504,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,symmetric,multinomial_nb,202,1792,2800,14,0.056919642857142856,0.9117857142857143,0.9110865215437035,0.15619397163391113,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,symmetric,multinomial_nb,303,1792,2800,14,0.04966517857142857,0.9028571428571428,0.9016155655844441,0.1551198959350586,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,symmetric,multinomial_nb,404,1792,2800,14,0.05412946428571429,0.8953571428571429,0.8943581916248565,0.15308761596679688,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,symmetric,multinomial_nb,505,1792,2800,14,0.05189732142857143,0.9096428571428572,0.9088801372273938,0.1581881046295166,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.05,symmetric,softmax_logreg,101,1792,2800,14,0.048549107142857144,0.9046428571428572,0.9047203456985818,0.7588541507720947,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,symmetric,softmax_logreg,202,1792,2800,14,0.056919642857142856,0.8871428571428571,0.885335245478313,0.7791032791137695,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,symmetric,softmax_logreg,303,1792,2800,14,0.04966517857142857,0.8992857142857142,0.8972254180938075,0.7284953594207764,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,symmetric,softmax_logreg,404,1792,2800,14,0.05412946428571429,0.8996428571428572,0.8980607709396093,0.727031946182251,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,symmetric,softmax_logreg,505,1792,2800,14,0.05189732142857143,0.8892857142857142,0.8884358864876667,0.6912245750427246,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,101,1792,2800,14,0.048549107142857144,0.8142857142857143,0.8076825297728002,0.9231076240539551,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,202,1792,2800,14,0.056919642857142856,0.7246428571428571,0.6854688657405337,0.9004471302032471,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,303,1792,2800,14,0.04966517857142857,0.7189285714285715,0.6694629487826081,0.8763258457183838,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,404,1792,2800,14,0.05412946428571429,0.7514285714285714,0.7225156769571534,0.9026713371276855,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,505,1792,2800,14,0.05189732142857143,0.7414285714285714,0.7374499936790507,0.9032182693481445,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,101,1792,2800,14,0.10546875,0.8232142857142857,0.7985656884761388,3.5444490909576416,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,202,1792,2800,14,0.09430803571428571,0.8371428571428572,0.8297860465183426,3.5128912925720215,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,303,1792,2800,14,0.10881696428571429,0.8571428571428571,0.8521756532181202,3.598432779312134,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,404,1792,2800,14,0.10435267857142858,0.8578571428571429,0.853373411642888,3.4666519165039062,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,505,1792,2800,14,0.10323660714285714,0.8646428571428572,0.8619165812403423,3.4896209239959717,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,class_conditional,multinomial_nb,101,1792,2800,14,0.10546875,0.8914285714285715,0.890232895077155,0.16139554977416992,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.1,class_conditional,multinomial_nb,202,1792,2800,14,0.09430803571428571,0.9028571428571428,0.9022372009179163,0.15353822708129883,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.1,class_conditional,multinomial_nb,303,1792,2800,14,0.10881696428571429,0.8917857142857143,0.8899900399421917,0.17738628387451172,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.1,class_conditional,multinomial_nb,404,1792,2800,14,0.10435267857142858,0.8810714285714286,0.8797829580466814,0.15186166763305664,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.1,class_conditional,multinomial_nb,505,1792,2800,14,0.10323660714285714,0.8935714285714286,0.8922073522594872,0.15749907493591309,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,128,0.1,class_conditional,softmax_logreg,101,1792,2800,14,0.10546875,0.8625,0.8605940450225116,0.7817192077636719,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.1,class_conditional,softmax_logreg,202,1792,2800,14,0.09430803571428571,0.8928571428571429,0.8907480219942399,0.8075160980224609,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.1,class_conditional,softmax_logreg,303,1792,2800,14,0.10881696428571429,0.8853571428571428,0.8828292742385362,0.7621383666992188,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.1,class_conditional,softmax_logreg,404,1792,2800,14,0.10435267857142858,0.8503571428571428,0.84413008977756,3.391420364379883,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.1,class_conditional,softmax_logreg,505,1792,2800,14,0.10323660714285714,0.8635714285714285,0.8569602410209682,0.7387793064117432,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,101,1792,2800,14,0.10546875,0.6807142857142857,0.6494762594876076,0.8929955959320068,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,202,1792,2800,14,0.09430803571428571,0.7628571428571429,0.7405254285169346,0.9714322090148926,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,303,1792,2800,14,0.10881696428571429,0.7035714285714286,0.6386210617417513,0.9224538803100586,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,404,1792,2800,14,0.10435267857142858,0.6839285714285714,0.6352900046375762,0.8952832221984863,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,505,1792,2800,14,0.10323660714285714,0.6853571428571429,0.64961842066487,0.9405157566070557,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8002
dbpedia_14,128,0.1,symmetric,linear_svm_hinge,101,1792,2800,14,0.10435267857142858,0.8621428571428571,0.8526870078020721,3.5497727394104004,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,symmetric,linear_svm_hinge,202,1792,2800,14,0.09988839285714286,0.895,0.8931430161950232,3.4764952659606934,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,symmetric,linear_svm_hinge,303,1792,2800,14,0.09486607142857142,0.8489285714285715,0.841119647476323,6.393417835235596,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,128,0.1,symmetric,linear_svm_hinge,404,1792,2800,14,0.10825892857142858,0.8653571428571428,0.8637896443642025,3.463014602661133,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,linear_margin,
