dataset,budget_per_class,budget_train_total,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,n_corrupt,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes,mask_sha256,sample_order_sha256
dbpedia_14,32,448,0.2,class_conditional,softmax_logreg,101,448,2800,14,90,0.20089285714285715,0.7457142857142857,0.7501889262761142,0.4451017379760742,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,class_conditional,softmax_logreg,202,448,2800,14,90,0.20089285714285715,0.7425,0.7110539714132832,0.443373441696167,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,class_conditional,softmax_logreg,303,448,2800,14,90,0.20089285714285715,0.7907142857142857,0.7878492136113602,0.44327664375305176,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,class_conditional,softmax_logreg,404,448,2800,14,90,0.20089285714285715,0.7585714285714286,0.7318537618311515,0.4642772674560547,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,class_conditional,softmax_logreg,505,448,2800,14,90,0.20089285714285715,0.6578571428571428,0.6215615508596147,0.47707104682922363,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.2,class_conditional,trimmed_softmax_logreg,101,448,2800,14,90,0.20089285714285715,0.5778571428571428,0.5111573353649846,0.585125207901001,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,class_conditional,trimmed_softmax_logreg,202,448,2800,14,90,0.20089285714285715,0.6039285714285715,0.5066307759458379,0.5798108577728271,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,class_conditional,trimmed_softmax_logreg,303,448,2800,14,90,0.20089285714285715,0.63,0.5620610527629479,0.5735130310058594,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,class_conditional,trimmed_softmax_logreg,404,448,2800,14,90,0.20089285714285715,0.6596428571428572,0.591621409484666,1.943812370300293,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8013,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,class_conditional,trimmed_softmax_logreg,505,448,2800,14,90,0.20089285714285715,0.5732142857142857,0.49790471388940677,0.5815463066101074,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8013,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.2,symmetric,linear_svm_hinge,101,448,2800,14,90,0.20089285714285715,0.7785714285714286,0.7743365843962193,0.35612988471984863,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,symmetric,linear_svm_hinge,202,448,2800,14,90,0.20089285714285715,0.735,0.7254333174084326,0.36909914016723633,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,symmetric,linear_svm_hinge,303,448,2800,14,90,0.20089285714285715,0.7939285714285714,0.7841269515106503,0.35905981063842773,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,symmetric,linear_svm_hinge,404,448,2800,14,90,0.20089285714285715,0.7839285714285714,0.7786259712912568,0.36198878288269043,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,symmetric,linear_svm_hinge,505,448,2800,14,90,0.20089285714285715,0.6742857142857143,0.6630809384669265,0.367509126663208,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.2,symmetric,multinomial_nb,101,448,2800,14,90,0.20089285714285715,0.8417857142857142,0.8413293896765462,0.008733510971069336,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,symmetric,multinomial_nb,202,448,2800,14,90,0.20089285714285715,0.8192857142857143,0.8155089976371467,0.01520085334777832,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,symmetric,multinomial_nb,303,448,2800,14,90,0.20089285714285715,0.8267857142857142,0.8237076937847604,0.008817434310913086,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,symmetric,multinomial_nb,404,448,2800,14,90,0.20089285714285715,0.7835714285714286,0.777705673588231,0.008625268936157227,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,symmetric,multinomial_nb,505,448,2800,14,90,0.20089285714285715,0.825,0.8240157618104303,0.008778810501098633,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.2,symmetric,softmax_logreg,101,448,2800,14,90,0.20089285714285715,0.8135714285714286,0.8140918974924259,0.47507452964782715,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,symmetric,softmax_logreg,202,448,2800,14,90,0.20089285714285715,0.7528571428571429,0.7507829732164832,0.47739553451538086,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,symmetric,softmax_logreg,303,448,2800,14,90,0.20089285714285715,0.84,0.8367082382526221,0.44367337226867676,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,symmetric,softmax_logreg,404,448,2800,14,90,0.20089285714285715,0.7171428571428572,0.698274549391208,0.45186352729797363,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,symmetric,softmax_logreg,505,448,2800,14,90,0.20089285714285715,0.7775,0.7820692149683554,0.447063684463501,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.2,symmetric,trimmed_softmax_logreg,101,448,2800,14,90,0.20089285714285715,0.6221428571428571,0.5704285530215423,0.5411584377288818,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,5e23c1de9d2646fa99a2baef3db633b96078fb2d5b916959418ac6723ca748fa,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.2,symmetric,trimmed_softmax_logreg,202,448,2800,14,90,0.20089285714285715,0.6096428571428572,0.5501325239826812,0.5406284332275391,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8013,4ff3ed075c827ab7299d8d3553d69ce84d65657009cccbd64bccb696365cded4,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.2,symmetric,trimmed_softmax_logreg,303,448,2800,14,90,0.20089285714285715,0.7053571428571429,0.6675214034234518,0.5408158302307129,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,bf3e2a3d872f06a528974a69318edc03a3d77a34eeeafec7757491b69df15683,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.2,symmetric,trimmed_softmax_logreg,404,448,2800,14,90,0.20089285714285715,0.5728571428571428,0.4877998073716889,0.5385043621063232,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.7991,7038b7d703988d3f290ee70a74a77ca6cf07ea6ece42dcd02445d071171ec95e,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.2,symmetric,trimmed_softmax_logreg,505,448,2800,14,90,0.20089285714285715,0.5925,0.5426846389192027,0.5416810512542725,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8013,343797645fd54412bf4ef3e81a77b2981404ec7872d67b19c9b1944388939b34,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.3,class_conditional,linear_svm_hinge,101,448,2800,14,134,0.29910714285714285,0.6717857142857143,0.6230107067221747,0.3780038356781006,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,ede1d656b60cd111ae8ab02f6f9a9a90da5169e05654c38d8bc63db7d4828c67,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.3,class_conditional,linear_svm_hinge,202,448,2800,14,134,0.29910714285714285,0.715,0.6882003838508952,0.3828709125518799,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,ce60695ceda46e661fbd93ae5eac94a15f60ccdc2abcc448876340e000359296,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.3,class_conditional,linear_svm_hinge,303,448,2800,14,134,0.29910714285714285,0.6042857142857143,0.5745798171267549,0.37966346740722656,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,846a15e1a39fbb10b8016f5eb30727918cc3d89e3d619041f7912686a26b4bb0,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.3,class_conditional,linear_svm_hinge,404,448,2800,14,134,0.29910714285714285,0.6442857142857142,0.5985450042636832,0.3773074150085449,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,f3b089ad2c8b02b272ef9cf656c9ee3634ab7956734d7dee8e09eb4f104479dd,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.3,class_conditional,linear_svm_hinge,505,448,2800,14,134,0.29910714285714285,0.61,0.5871325002064026,0.3722717761993408,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_margin,,3636c505b2a9bada813b5d0a88a919cbc683148f7fbf1b77a75cdb49e7fc5fbb,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.3,class_conditional,multinomial_nb,101,448,2800,14,134,0.29910714285714285,0.6989285714285715,0.683929679022923,0.009124040603637695,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,ede1d656b60cd111ae8ab02f6f9a9a90da5169e05654c38d8bc63db7d4828c67,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.3,class_conditional,multinomial_nb,202,448,2800,14,134,0.29910714285714285,0.705,0.6982600307178809,0.009400367736816406,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,ce60695ceda46e661fbd93ae5eac94a15f60ccdc2abcc448876340e000359296,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.3,class_conditional,multinomial_nb,303,448,2800,14,134,0.29910714285714285,0.6796428571428571,0.6709363628769742,0.009238958358764648,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,846a15e1a39fbb10b8016f5eb30727918cc3d89e3d619041f7912686a26b4bb0,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.3,class_conditional,multinomial_nb,404,448,2800,14,134,0.29910714285714285,0.6614285714285715,0.6398213825262183,0.009116888046264648,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,f3b089ad2c8b02b272ef9cf656c9ee3634ab7956734d7dee8e09eb4f104479dd,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.3,class_conditional,multinomial_nb,505,448,2800,14,134,0.29910714285714285,0.6771428571428572,0.668770208091573,0.009170293807983398,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,generative_nb,,3636c505b2a9bada813b5d0a88a919cbc683148f7fbf1b77a75cdb49e7fc5fbb,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
dbpedia_14,32,448,0.3,class_conditional,softmax_logreg,101,448,2800,14,134,0.29910714285714285,0.6571428571428571,0.6074990689854897,0.45398664474487305,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,ede1d656b60cd111ae8ab02f6f9a9a90da5169e05654c38d8bc63db7d4828c67,619777a8ccc87f13a184fb5f0a2563f3f3df53e16e0af3a6e41eb4a74a58d84d
dbpedia_14,32,448,0.3,class_conditional,softmax_logreg,202,448,2800,14,134,0.29910714285714285,0.6589285714285714,0.6443126628681497,0.4613678455352783,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,ce60695ceda46e661fbd93ae5eac94a15f60ccdc2abcc448876340e000359296,667036cb4481a22c444a076a12c53dcf785d0f3fd00e8c05f10d7e2e1fafbd77
dbpedia_14,32,448,0.3,class_conditional,softmax_logreg,303,448,2800,14,134,0.29910714285714285,0.6139285714285714,0.5916985677628949,0.4570894241333008,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,846a15e1a39fbb10b8016f5eb30727918cc3d89e3d619041f7912686a26b4bb0,4b180e5f1552ff7c3e570785129cfa8bed57c10467cab8575e486a82b0e22711
dbpedia_14,32,448,0.3,class_conditional,softmax_logreg,404,448,2800,14,134,0.29910714285714285,0.6035714285714285,0.5410291586246039,0.4568142890930176,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,f3b089ad2c8b02b272ef9cf656c9ee3634ab7956734d7dee8e09eb4f104479dd,ffb20933bf9487b06541fbb176282aa6a16b71cf190bce279f750e9167b5d40b
dbpedia_14,32,448,0.3,class_conditional,softmax_logreg,505,448,2800,14,134,0.29910714285714285,0.6375,0.6190967142809853,0.45662832260131836,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32, ""5"": 32, ""6"": 32, ""7"": 32, ""8"": 32, ""9"": 32, ""10"": 32, ""11"": 32, ""12"": 32, ""13"": 32}",cached_parquet_balanced_pool,linear_probabilistic,,3636c505b2a9bada813b5d0a88a919cbc683148f7fbf1b77a75cdb49e7fc5fbb,1c462c4c8b0d12d86f53afa2bd1ad04867b014e1c198f5bce5ccf616e9631eda
